"time","health"
2225,41.2921532
2230,41.2921532
2235,41.2921532
2240,50.7801639
2245,38.5158147
2250,45.3156397
2255,43.763502
2260,39.79501
2265,41.2162012
2270,38.9669716
2275,49.4150984
2280,46.6428605
2285,48.1201774
2290,41.2864063
2295,41.1899614
2300,42.7224445
2305,36.2095403
2310,41.3523896
2315,44.0588462
2320,54.914912
2325,49.4298848
2330,39.897323
2335,34.513013
2340,34.513013
2345,34.513013
2350,34.513013
2355,41.3870427
2360,41.3870427
2365,41.3870427
2370,41.3870427
2375,41.3870427
2380,41.3870427
2385,41.3870427
2390,41.3870427
2395,41.3870427
2400,41.3870427
2405,41.3870427
2410,41.3870427
2415,41.3870427
2420,41.3870427
2425,41.3870427
2430,41.3870427
2435,41.3870427
2440,41.3870427
2445,41.3870427
2450,41.3870427
2455,41.3870427
2460,41.3870427
2465,41.3870427
2470,41.3870427
2475,41.3870427
2480,41.3870427
2485,41.3870427
2490,41.3870427
2495,41.3870427
2500,41.3870427
2505,41.3870427
2510,41.3870427
2515,41.3870427
2520,41.3870427
2525,41.3870427
2530,34.6374753
2535,45.5457985
2540,46.9481027
2545,46.9481027
2550,46.9481027
2555,46.9481027
2560,46.9481027
2565,46.9481027
2570,46.9481027
2575,46.9481027
2580,46.9481027
2585,46.9481027
2590,46.9481027
2595,46.9481027
2600,46.9481027
2605,46.9481027
2610,46.9481027
2615,46.9481027
2620,46.9481027
2625,46.9481027
2630,54.9849858
2635,39.9888189
2640,39.9715479
2645,39.9715479
2650,39.9715479
2655,39.9715479
2660,39.9715479
2665,39.9821731
2670,37.3075618
2675,51.1249274
2680,51.1249274
2685,50.8848908
2690,48.1679302
2695,46.7970875
2700,46.7970875
2705,44.0694714
2710,44.0694714
2715,44.0694714
2720,36.2614644
2725,36.2614644
2730,36.2614644
2735,36.2614644
2740,36.2614644
2745,49.3984536
2750,49.3984536
2755,49.3984536
2760,36.3052378
2765,36.3052378
2770,50.8683571
2775,50.8683571
2780,50.8683571
2785,50.8683571
2790,50.8683571
2795,50.8683571
2800,50.8683571
2805,48.1183998
2810,48.1183998
2815,48.1183998
2820,40.2362689
2825,48.2140973
2830,46.8901489
2835,41.3062124
2840,41.3062124
2845,41.3062124
2850,41.3062124
2855,41.3062124
2860,41.3062124
2865,41.3062124
2870,41.3062124
2875,41.3062124
2880,41.3062124
2885,41.3062124
2890,38.4233795
2895,37.089725
2900,41.1213016
2905,41.1213016
2910,41.1213016
2915,41.1213016
2920,41.1213016
2925,49.3497514
2930,40.5843755
2935,49.325976
2940,41.1625803
2945,42.4675104
2950,42.4675104
2955,42.4675104
2960,49.2087958
2965,49.2087958
2970,49.2087958
2975,49.2087958
2980,49.2087958
2985,49.2087958
2990,49.2087958
2995,45.1663415
3000,50.4790627
3005,41.0916985
3010,41.0916985
3015,41.0916985
3020,41.0916985
3025,43.7131838
3030,43.7131838
3035,43.7131838
3040,43.7131838
3045,43.7131838
3050,39.7264411
3055,39.7264411
3060,45.0963182
3065,45.0963182
3070,45.0963182
3075,38.3814948
3080,38.3814948
3085,45.1004087
3090,39.7151695
3095,39.7151695
3100,39.7151695
3105,36.5310536
3110,49.3183909
3115,46.617257
3120,46.617257
3125,46.617257
3130,46.617257
3135,46.617257
3140,46.617257
3145,46.617257
3150,46.617257
3155,45.2561709
3160,45.2561709
3165,39.6845766
3170,49.2699917
3175,49.2699917
3180,41.2212815
3185,42.505547
3190,42.505547
3195,37.7677279
3200,51.292345
3205,41.2566012
3210,41.0694583
3215,46.7235797
3220,46.7235797
3225,46.7235797
3230,40.4738613
3235,40.4738613
3240,45.3015805
3245,45.3674325
3250,45.3674325
3255,45.3674325
3260,45.3674325
3265,45.3674325
3270,45.3674325
3275,45.3674325
3280,45.3674325
3285,45.3674325
3290,45.3674325
3295,45.3674325
3300,45.3674325
3305,45.3674325
3310,45.3674325
3315,45.3674325
3320,45.3674325
3325,45.3674325
3330,45.3674325
3335,42.5980226
3340,45.1903088
3345,45.1903088
3350,45.3915513
3355,45.3915513
3360,45.3915513
3365,45.3295777
3370,45.3295777
3375,46.6979358
3380,46.6979358
3385,54.8381621
3390,54.8381621
3395,54.8381621
3400,42.613617
3405,42.613617
3410,42.613617
3415,45.3593424
3420,45.3593424
3425,45.3593424
3430,39.9029386
3435,43.976107
3440,43.976107
3445,56.1886533
3450,48.0896047
3455,43.0531791
3460,39.7908286
3465,54.7623414
3470,42.6366147
3475,42.6366147
3480,42.6366147
3485,42.6366147
3490,47.9946647
3495,47.9946647
3500,47.9946647
3505,50.79088
3510,53.5120422
3515,49.3250266
3520,39.8361473
3525,45.7140241
3530,45.7140241
3535,45.7140241
3540,45.7140241
3545,45.7140241
3550,45.7140241
3555,45.2413946
3560,45.2413946
3565,45.2413946
3570,45.2413946
3575,45.2413946
3580,45.2413946
3585,45.2413946
3590,56.2660496
3595,43.9861464
3600,39.8362281
3605,39.8362281
3610,37.6785853
3615,45.3179728
3620,45.3179728
3625,43.9943779
3630,42.6044159
3635,46.7845736
3640,48.0696572
3645,45.3189323
3650,46.6791397
3655,46.8136212
3660,50.8792045
3665,50.7446927
3670,49.4380254
3675,46.7648887
3680,49.4653055
3685,50.8154836
3690,42.6168692
3695,54.9182753
3700,48.1391048
3705,53.5549672
3710,53.5549672
3715,56.1794926
3720,42.522818
3725,42.5756309
3730,42.5756309
3735,41.8809832
3740,52.0683886
3745,52.0683886
3750,48.078121
3755,50.7315425
3760,50.7315425
3765,50.7315425
3770,50.7315425
3775,50.7315425
3780,50.7315425
3785,50.7315425
3790,50.7315425
3795,50.7315425
3800,50.7315425
3805,50.7315425
3810,50.7315425
3815,52.2689241
3820,52.2689241
3825,52.2689241
3830,52.2689241
3835,52.2689241
3840,52.2689241
3845,52.2227368
3850,45.435961
3855,46.7062683
3860,46.7062683
3865,46.760677
3870,44.363038
3875,37.6480429
3880,41.1807502
3885,45.3007725
3890,45.3559589
3895,39.9120589
3900,39.9120589
3905,45.3354357
3910,41.8085056
3915,41.8085056
3920,41.8085056
3925,47.2111774
3930,47.2111774
3935,47.2111774
3940,44.0594926
3945,49.5329452
3950,49.5329452
3955,53.5576134
3960,53.5576134
3965,53.5576134
3970,53.5576134
3975,53.5576134
3980,46.8572128
3985,46.8572128
3990,49.5328543
3995,48.1192583
4000,48.3634359
4005,48.3634359
4010,48.1489321
4015,44.0562606
4020,52.2977293
4025,52.2977293
4030,48.1554365
4035,48.1554365
4040,48.1554365
4045,50.9409862
4050,48.0954021
4055,53.6802577
4060,49.5691739
4065,44.305367
4070,44.3811877
4075,44.3532612
4080,50.9482784
4085,42.7983056
4090,42.8205458
4095,42.8205458
4100,48.2701826
4105,48.2701826
4110,51.0201702
4115,49.6995043
4120,47.0685856
4125,45.4953288
4130,46.8828971
4135,38.6609921
4140,38.6609921
4145,49.5716585
4150,56.4045307
4155,56.4045307
4160,56.4045307
4165,56.4045307
4170,45.4714322
4175,45.4714322
4180,45.4714322
4185,45.4714322
4190,45.4714322
4195,46.7548897
4200,46.7548897
4205,46.7548897
4210,45.3462225
4215,53.6770156
4220,44.057008
4225,50.7843049
4230,48.0648092
4235,48.520299
4240,48.520299
4245,52.116404
4250,52.116404
4255,45.3377688
4260,45.3377688
4265,46.7154593
4270,44.0331013
4275,49.3959993
4280,46.7467895
4285,46.7467895
4290,45.3344964
4295,47.1477292
4300,43.1298583
4305,46.5924413
4310,46.5924413
4315,48.0392057
4320,49.4041601
4325,47.2250952
4330,45.2834914
4335,50.7495609
4340,46.6420121
4345,49.3613058
4350,52.1148082
4355,44.4538168
4360,48.0243991
4365,56.1728266
4370,46.5766651
4375,46.5766651
4380,57.5883214
4385,46.7516981
4390,53.5853783
4395,49.5378538
4400,50.8089287
4405,47.9906348
4410,47.9906348
4415,47.9906348
4420,46.6708779
4425,46.6708779
4430,46.6708779
4435,46.6708779
4440,53.4526946
4445,43.1077393
4450,43.1077393
4455,43.1077393
4460,43.1077393
4465,43.1077393
4470,43.1077393
4475,43.1077393
4480,45.2594029
4485,45.2594029
4490,43.997721
4495,48.080545
4500,49.3646388
4505,49.3646388
4510,49.3646388
4515,53.4286768
4520,53.4286768
4525,45.254565
4530,45.3130541
4535,46.7219233
4540,46.7219233
4545,48.5910091
4550,48.5910091
4555,46.658364
4560,46.658364
4565,43.1530277
4570,43.1530277
4575,56.7518495
4580,43.9300611
4585,45.2437378
4590,46.6064197
4595,39.9161999
4600,44.0249203
4605,45.320619
4610,44.0917924
4615,56.2422338
4620,45.3080344
4625,45.3080344
4630,56.2900472
4635,38.9605076
4640,46.7582227
4645,46.7582227
4650,46.8125405
4655,46.8125405
4660,51.3499756
4665,51.3499756
4670,49.4322078
4675,49.4322078
4680,49.4322078
4685,49.4322078
4690,49.4322078
4695,49.4322078
4700,53.5714605
4705,53.5714605
4710,53.5714605
4715,42.9708136
4720,42.9708136
4725,45.479694
