time,ax,ay,az,aT
13.2710,-0.6935,-0.5253,0.6208,1.069
13.2800,-0.0056,0.9584,-0.5787,1.120
13.2900,0.1128,0.7529,0.9417,1.211
13.3090,-0.2754,-0.6688,-1.4284,1.601
13.3110,-0.2733,-0.6697,-1.4284,1.601
13.3610,-0.7552,-0.3950,-1.0334,1.340
13.3620,-0.0491,0.6999,1.2076,1.397
13.3620,0.6871,0.7262,0.0034,1.000
13.3630,0.8733,-0.2905,-0.0205,0.921
13.3630,-0.8489,-0.8529,-0.7938,1.442
13.3670,-0.1742,-0.1141,-1.0129,1.034
13.4060,-0.1248,0.6962,0.5003,0.866
13.4070,0.6237,0.7326,-0.8249,1.267
13.4070,0.3776,-1.1691,-0.4980,1.326
13.4080,-0.7301,-1.1901,-1.0403,1.741
13.4190,-0.3321,-0.6236,-0.5676,0.906
13.4290,0.1172,0.1850,1.7786,1.792
13.4560,0.7403,0.2477,-1.2645,1.486
13.4590,-0.0777,-0.9986,-1.0635,1.461
13.4620,-0.7028,-1.0919,-0.8266,1.539
13.4690,-0.6004,-0.3331,-1.3619,1.525
13.5120,-0.0456,0.3726,0.8417,0.922
13.5140,-0.1277,0.7165,-0.5817,0.932
13.5150,-0.6494,-1.4371,-0.3279,1.611
13.5170,-0.8885,-1.4992,-1.3372,2.197
13.5220,-0.2851,-0.5088,-0.3606,0.686
13.5300,0.0543,0.5013,0.3731,0.627
13.5600,0.4539,0.1739,-0.0244,0.487
13.5620,-0.0516,-0.7823,-0.8037,1.123
13.5630,-0.6428,-1.0681,-1.0432,1.626
13.5680,-0.2395,-0.1184,-0.4447,0.519
13.6220,0.2298,1.0818,0.0844,1.109
13.6230,0.8687,0.6586,0.4148,1.166
13.6230,-0.0204,-0.4530,-0.3573,0.577
13.6240,-0.5618,-0.9081,-1.3868,1.750
13.6240,-0.4956,0.5411,-0.0832,0.738
13.6300,-0.2654,0.2485,-0.7823,0.863
13.6420,0.5390,0.4177,0.8159,1.063
13.6490,-0.5011,-0.1625,-0.7823,0.943
13.6710,-1.1624,-1.3048,-1.8249,2.527
13.6740,-1.1785,-1.2043,-1.2418,2.093
13.6790,-0.6802,0.7090,-0.4827,1.095
13.7250,0.6349,-0.4247,1.7609,1.919
13.7270,0.2543,-0.7405,0.0827,0.787
13.7280,-0.1880,-0.7890,-1.9523,2.114
13.7300,-0.5074,-0.6587,0.0793,0.835
13.7310,0.4797,1.4839,1.2754,2.015
13.7410,0.7802,0.4076,0.1131,0.887
13.7490,0.0596,-0.3265,-0.4041,0.523
13.7710,-0.6330,-0.8116,-0.3826,1.098
13.7720,-1.0047,-0.7710,-1.0733,1.660
13.7790,0.0772,1.2251,0.5537,1.347
13.8460,0.7796,1.0416,0.1456,1.309
13.8460,0.2852,-0.3843,0.9800,1.091
13.8470,-0.2373,-0.3073,0.7501,0.845
13.8470,-0.5419,1.2553,-2.4904,2.841
13.8480,0.9250,1.2938,2.5291,2.988
13.8480,0.6675,1.3462,-0.1286,1.508
13.8480,0.7767,-0.4399,0.3597,0.962
13.8590,-0.3504,-0.3492,1.3100,1.400
13.8680,-0.9397,0.1151,-1.3788,1.673
13.8870,-0.8222,0.9051,-0.1026,1.227
13.9350,0.0959,0.8182,0.3010,0.877
13.9390,1.3504,-0.5283,0.7619,1.638
13.9400,-0.2855,-0.6605,-0.5298,0.894
13.9410,-0.7341,0.3162,-1.1966,1.439
13.9420,0.1019,0.9408,0.0412,0.947
13.9420,0.7313,1.0355,0.1251,1.274
13.9610,0.9132,0.1637,-0.3071,0.977
13.9620,0.2551,-0.5484,0.3561,0.702
13.9760,0.2451,0.5773,0.0077,0.627
14.0250,1.0393,0.2875,-0.0834,1.082
14.0260,0.8258,1.3690,0.1895,1.610
14.0260,0.3408,-0.1040,0.5570,0.661
14.0270,-0.4603,-0.6444,-1.0652,1.327
14.0270,-0.4639,0.2817,0.3689,0.656
14.0290,-0.5153,0.8474,-0.6702,1.197
14.0410,0.0380,0.4338,-0.7191,0.841
14.0490,0.2702,-0.0205,-0.1396,0.305
14.0690,0.1529,-0.8478,-0.8219,1.191
14.0820,0.0691,0.1512,2.1158,2.122
14.0840,0.3426,1.0088,0.4111,1.142
14.1510,1.0015,1.2162,0.6637,1.710
14.1520,1.3449,-0.4187,0.1144,1.413
14.1530,1.3201,-1.0106,0.4221,1.715
14.1550,0.4418,0.6416,0.8804,1.176
14.1560,0.9249,1.6407,-0.4759,1.943
14.1570,0.9473,1.0913,1.2518,1.912
14.1620,0.3848,-0.3970,-0.9241,1.077
14.1630,-0.2403,-1.0578,-0.5946,1.237
14.1700,-0.5725,-0.5400,-0.6303,1.008
14.1880,0.0898,0.5793,0.4207,0.722
14.1900,0.7981,0.6976,-0.2496,1.089
14.1990,-0.0125,-0.8810,-0.3129,0.935
14.2430,-0.9207,-1.0583,-0.1979,1.417
14.2440,-0.8197,-0.7379,-1.6729,2.004
14.2440,0.0525,0.3338,2.0333,2.061
14.2440,0.1746,-0.7526,0.4243,0.881
14.2480,-0.7888,-1.6835,-1.4242,2.342
14.2700,-0.4846,-0.9879,-0.8440,1.387
14.2740,-0.3961,-0.4587,1.0313,1.196
14.3340,0.6604,0.4740,-0.4139,0.912
14.3370,0.1914,-0.6392,0.8393,1.072
14.3400,0.0675,-1.0852,-0.6908,1.288
14.3430,0.1495,-0.5244,-0.5043,0.743
14.3450,0.1854,0.3863,-0.3058,0.526
14.3460,0.4217,1.3312,2.3433,2.728
14.3490,1.2058,0.5990,-0.0078,1.346
14.3510,0.5727,-0.4210,0.4148,0.823
14.3590,-0.2153,-0.6760,0.7860,1.059
14.3690,-0.2805,0.0565,0.3131,0.424
14.3860,-0.4998,0.8961,-0.7942,1.298
14.3920,0.2210,0.1713,0.0953,0.295
14.4730,0.1117,-0.7712,-0.2818,0.829
14.4770,-0.7836,-1.0482,-0.4961,1.400
14.4820,-0.8321,-0.6915,-1.0456,1.505
14.4840,-0.1568,0.5167,0.7643,0.936
14.4850,0.1174,-0.5502,-0.5083,0.758
14.4860,-0.6602,-1.1730,-0.3060,1.380
14.4900,-0.7160,-1.2877,-0.7922,1.673
14.4910,-0.4381,-0.4498,-0.5110,0.810
14.4920,-0.2588,0.7740,1.2055,1.456
14.5080,0.6772,-0.1835,-1.3982,1.564
14.5100,-0.3624,-0.9202,0.7123,1.219
14.5120,-0.8627,-1.3021,-1.3874,2.089
14.5200,-0.3917,1.0498,-0.2514,1.148
14.5620,-0.0087,1.9333,-0.8487,2.111
14.5650,0.7352,0.8396,3.4681,3.643
14.5660,-0.7597,-0.0091,-2.7545,2.857
14.5690,-1.6909,-1.3205,0.6046,2.229
14.5710,-0.2910,0.3562,0.0001,0.460
14.5840,0.3064,1.2721,1.0668,1.688
14.6450,0.5629,0.5963,-0.0824,0.824
14.6450,0.2230,-0.1333,-0.8629,0.901
14.6450,-0.4424,-0.7257,-0.3015,0.902
14.6460,-0.5187,0.3745,0.5425,0.839
14.6460,0.4039,0.9965,0.2397,1.102
14.6470,0.8042,0.2023,0.6958,1.083
14.6500,0.0917,-0.1481,0.0817,0.192
14.6790,-0.3134,0.0878,-1.8170,1.846
14.6810,-0.3938,0.8554,0.2229,0.968
14.6830,-0.3525,1.0236,-0.2523,1.112
14.6880,0.5317,0.5013,-0.1026,0.738
14.7350,-0.2633,-0.2567,-0.6101,0.712
14.7380,-0.5565,-0.1478,-1.6492,1.747
14.7410,-0.6377,0.4794,-1.1966,1.438
14.7420,-0.4386,1.3678,0.5956,1.555
14.7440,0.0452,0.7398,0.0427,0.742
14.7500,-0.1398,-1.0913,-0.2025,1.119
14.7670,-0.1379,-1.0963,-0.2024,1.123
14.7700,-1.0377,-0.4271,-1.7238,2.057
14.8410,-0.9096,0.3662,0.1008,0.986
14.8410,0.2775,0.6300,0.2412,0.729
14.8420,0.2818,-0.5668,0.0822,0.638
14.8420,-0.5889,-0.5355,-0.8586,1.171
14.8420,-0.2943,0.3152,-0.5161,0.673
14.8430,0.4923,1.0330,0.1377,1.153
14.8430,1.2224,0.7661,1.0787,1.801
14.8490,0.2629,-0.2473,-1.1622,1.217
14.8620,0.4597,-0.2744,-0.3410,0.635
14.8700,0.3804,0.7989,0.4610,0.998
14.9000,1.2517,0.7613,-0.1914,1.477
14.9020,1.2711,1.0605,2.3859,2.904
14.9040,1.2983,-0.7665,-0.7949,1.704
14.9480,0.5762,-0.6619,3.9825,4.078
14.9490,-0.1945,0.3263,-3.6684,3.688
14.9500,-0.7205,1.1215,-0.8409,1.576
14.9510,0.1486,0.4910,0.1156,0.526
14.9510,-0.4085,-1.0678,-1.9816,2.288
14.9630,-0.4296,-0.8583,-0.0519,0.961
14.9770,-0.5873,-0.0311,-1.2801,1.409
15.0240,-0.1443,0.6733,0.5478,0.880
15.0250,0.2701,-0.7152,-1.5076,1.690
15.0250,0.6374,-0.5258,-0.2829,0.873
15.0260,-0.0951,-0.9073,0.4137,1.002
15.0260,-0.3603,0.2510,-0.5321,0.690
15.0280,-0.0828,0.8325,-0.1659,0.853
15.0390,0.5612,-0.3501,-0.1407,0.676
15.0490,-0.0070,-0.6959,-0.4831,0.847
15.0710,-0.3401,-0.0248,-1.3726,1.414
15.0740,0.0656,0.3075,-0.1361,0.343
15.1620,0.8733,1.1775,1.4513,2.063
15.1630,0.7697,0.1764,-0.7143,1.065
15.1640,0.2141,-0.9662,-0.2785,1.028
15.1650,0.2877,-0.8281,0.0387,0.877
15.1660,0.3034,0.2019,0.3115,0.479
15.1660,0.3474,1.0622,-1.0820,1.556
15.1680,0.0002,-0.4994,-0.5816,0.767
15.1700,-0.1247,-1.2113,-0.5517,1.337
15.1710,-0.2204,-0.9922,0.1234,1.024
15.1730,0.6207,-0.6895,-0.0276,0.928
15.1800,0.4230,0.1698,0.0069,0.456
15.1890,0.8224,0.0753,-0.2805,0.872
15.2040,0.4916,-0.7277,-0.3632,0.950
15.2080,-0.1509,-0.9485,0.9799,1.372
15.2730,-0.4960,0.5364,-1.2900,1.483
15.2750,0.2802,0.6188,0.4852,0.835
15.2760,-0.3399,-0.8082,0.0327,0.877
15.2780,-0.4482,-0.7567,-0.4162,0.973
15.2790,-0.9634,-0.8294,-0.7563,1.479
15.2800,-0.2763,0.9594,-0.1470,1.009
15.2820,0.4666,0.8513,2.4135,2.601
15.2880,0.0091,0.0966,0.8118,0.818
15.3000,-0.8610,-0.8902,-2.2504,2.569
15.3700,-1.4796,-1.7149,-0.9324,2.449
15.3710,-0.2724,0.7898,0.3940,0.924
15.3710,0.6854,0.6413,0.4957,1.061
15.3720,0.2008,-0.2795,2.0579,2.087
15.3720,-0.4920,-0.8748,-0.9073,1.353
15.3730,-1.1522,-1.1626,-0.9097,1.873
15.3730,-0.4529,0.5136,0.7831,1.040
15.4390,0.5946,0.7556,0.6754,1.175
15.4400,0.2770,0.1199,-0.0632,0.308
15.4400,-0.2671,-0.4880,-0.5948,0.814
15.4410,-0.8532,-0.6327,-1.0700,1.508
15.4410,-0.1621,0.9379,0.5845,1.117
15.4420,0.4666,1.4384,-0.1888,1.524
15.4420,0.7199,0.2782,1.1388,1.376
15.4520,-0.5134,-0.8050,-0.5958,1.125
15.4720,-0.7476,-0.2025,-0.6664,1.022
15.4750,-0.3622,0.7593,-0.5479,1.004
15.5310,-0.0443,0.8857,1.1006,1.413
15.5330,0.2478,0.0434,0.3644,0.443
15.5340,-0.3726,-0.6745,0.3106,0.831
15.5350,-1.0679,-0.7136,-1.6431,2.086
15.5360,-1.1364,0.1620,-0.7715,1.383
15.5360,-0.5454,1.3151,0.8424,1.654
15.5460,-0.5304,1.3099,0.8426,1.645
15.5510,0.0381,-0.5533,1.6986,1.787
15.5730,-0.4995,-0.5849,-0.8188,1.123
15.5760,-0.5207,0.3325,-0.7373,0.962
15.5790,0.2449,1.4185,0.3594,1.484
15.5880,1.1912,1.2351,-0.2246,1.731
15.6390,1.0482,0.0758,0.9318,1.405
15.6420,0.2752,0.3812,-1.6899,1.754
15.6440,-0.0269,0.5822,1.0491,1.200
15.6450,-0.1094,1.2708,0.5859,1.404
15.6460,-0.1135,1.2538,0.5860,1.389
15.6530,-0.0527,-0.6520,-0.2160,0.689
15.6740,-0.4003,-0.5105,-0.7487,0.991
15.6760,-0.1512,0.3504,-0.2939,0.482
15.6790,0.2120,0.7150,1.1356,1.359
15.6880,0.2927,-0.4678,0.2772,0.618
15.7270,-0.1685,-0.8710,-1.3879,1.647
15.7300,0.0391,-0.7406,0.5574,0.928
15.7300,-0.5737,0.3325,0.0342,0.664
15.7310,-0.1911,0.9887,-0.4387,1.098
15.7390,0.9552,0.3122,-0.6852,1.216
15.7480,0.2267,-0.9527,1.1942,1.544
15.7720,0.1401,-0.4811,-0.9690,1.091
15.7750,-0.0768,0.5289,-0.0820,0.541
15.8360,0.7137,0.9086,0.4220,1.230
15.8380,0.8075,0.5836,-0.0090,0.996
15.8390,0.6308,-0.4743,-1.7747,1.942
15.8410,0.3095,-0.1388,2.7395,2.760
15.8420,0.1518,0.9688,-1.6934,1.957
15.8430,1.3174,1.1584,1.7925,2.508
15.8450,0.7165,0.5267,0.0832,0.893
15.8500,0.2723,-0.8389,-0.4351,0.983
15.8710,-0.5444,-0.5264,-0.1394,0.770
15.8740,-0.1641,0.5351,-0.5475,0.783
15.9270,1.2392,1.0303,0.2306,1.628
15.9280,0.7424,-0.1716,0.7850,1.094
15.9290,0.0421,-0.9170,-0.2168,0.943
15.9290,-0.7586,-0.7272,-1.2715,1.650
15.9300,-0.0763,0.1124,0.1650,0.214
15.9310,0.0860,0.0633,0.3577,0.373
15.9390,-0.2482,-0.2581,-0.9711,1.035
15.9500,-0.1647,-0.7256,-0.3618,0.827
15.9750,-0.5674,-0.2867,-0.5043,0.811
15.9900,0.3082,0.4064,-0.9402,1.070
15.9910,0.8365,0.5402,0.4748,1.103
15.9910,0.5093,-0.2875,0.2102,0.621
16.0480,-0.0278,-0.3035,-0.7451,0.805
16.0490,-0.9237,-0.5191,-1.2790,1.661
16.0490,0.2254,0.7255,4.0804,4.151
16.0500,-0.3199,1.0558,-2.2140,2.474
16.0500,-0.4058,-0.6328,0.3515,0.830
16.0510,-0.5013,-1.3345,-0.3727,1.473
16.0650,-0.6900,-0.2710,-1.3234,1.517
16.0700,-0.0129,0.4389,0.8457,0.953
16.0990,0.8273,0.5349,0.6625,1.187
16.1010,0.7009,0.1395,-0.1240,0.725
16.1010,0.1446,-0.9040,0.1095,0.922
16.1090,-0.5344,-0.4847,-0.1085,0.730
16.1470,-0.0984,0.4515,-0.2630,0.532
16.1500,0.4319,0.4277,0.6001,0.854
16.1510,-0.2656,-0.8616,-0.4126,0.992
16.1520,-0.4266,-0.9556,-0.6761,1.246
16.1700,-1.1984,-0.6375,-1.3525,1.916
16.1710,0.4244,0.5227,0.2933,0.734
16.2230,0.4594,0.6440,1.6831,1.860
16.2280,0.5448,0.5375,-1.7645,1.923
16.2300,-1.0951,-1.5645,-1.2821,2.300
16.2310,-1.2506,-0.6788,-0.2311,1.442
16.2330,-0.8378,0.1969,0.1734,0.878
16.2340,0.0257,0.5179,0.2607,0.580
16.2400,0.2234,-0.0729,-0.0122,0.235
16.2570,-1.0672,-1.3866,-1.0333,2.032
16.3460,-0.9138,-0.9013,-0.3534,1.331
16.3470,-0.2625,0.7769,-0.0039,0.820
16.3480,0.3685,0.7299,0.4965,0.957
16.3480,-0.2113,-0.2366,0.3996,0.510
16.3480,-1.4327,-1.0562,-1.5169,2.339
16.3490,-1.1756,-0.8971,-1.2786,1.955
16.3500,-0.0129,0.7139,0.4526,0.845
16.3500,0.6553,1.4068,0.6875,1.697
16.3500,1.1604,0.1532,0.3667,1.227
16.3510,0.5445,-0.2651,0.2997,0.676
16.3650,0.4282,0.6018,-0.6472,0.982
16.3700,-0.0060,1.0709,-0.1791,1.086
16.3930,-0.0666,0.8752,-0.8818,1.244
16.3960,0.2676,-0.5212,2.2654,2.340
16.4010,-1.0338,-0.1950,-3.9547,4.092
16.4090,-1.7727,-1.0519,-2.2991,3.088
16.4610,-1.3567,-0.4142,-1.5339,2.089
16.4630,-0.8049,0.4665,0.0107,0.930
16.4640,0.0715,-1.0740,0.0268,1.077
16.4650,-0.7998,-0.7650,-0.9450,1.455
16.4650,-1.1653,-1.0272,-0.6525,1.685
16.4680,-0.6697,0.2979,-0.6566,0.984
16.4960,0.5659,1.0406,0.7245,1.389
16.5000,0.6760,-0.5293,0.2100,0.884
16.5010,-0.2484,-0.1560,-1.2276,1.262
16.5090,-0.6968,-0.4029,-0.8886,1.199
16.5700,-0.6428,0.2389,-0.6334,0.934
16.5720,0.8187,0.9566,0.1487,1.268
16.5730,1.0191,0.3099,0.2589,1.096
16.5740,0.7956,-0.3145,0.1524,0.869
16.5750,0.3722,0.1419,0.2792,0.486
16.5760,0.4900,0.7105,-0.9732,1.301
16.5900,1.0669,1.3719,0.7014,1.874
16.5920,1.3093,0.2694,-0.3465,1.381
16.6450,0.7898,-0.8472,2.9617,3.180
16.6480,-0.8076,0.0340,-1.3676,1.589
16.6500,-0.0300,1.2695,-1.1272,1.698
16.6500,0.5323,1.1276,0.1225,1.253
16.6510,0.7680,-0.1183,-0.2415,0.814
16.6520,0.3241,-1.5843,0.3030,1.645
16.6590,0.1737,-0.6912,-0.4503,0.843
16.6730,0.6569,1.1520,-1.1712,1.769
16.7340,0.3785,0.3223,-0.0880,0.505
16.7350,0.6943,-0.3444,-0.1228,0.785
16.7350,0.0649,-0.8201,-0.5098,0.968
16.7350,-0.1993,-0.8313,-0.8368,1.196
16.7360,0.3973,0.8105,0.7744,1.189
16.7360,0.8670,0.5693,0.1410,1.047
16.7390,0.7766,0.0375,-0.1608,0.794
16.7490,-0.0123,-0.5030,-0.0773,0.509
16.7590,0.2023,0.3287,-1.3343,1.389
16.7750,-0.0759,1.2615,1.4464,1.921
16.8720,0.5020,1.0432,-1.3680,1.792
16.8820,0.3821,-0.8149,-0.0738,0.903
16.8860,0.3298,-0.6850,-0.1924,0.784
16.8910,0.0013,-0.3259,-1.0472,1.097
16.8930,-0.2638,0.3874,2.0293,2.083
16.8950,0.5094,0.5789,-0.6463,1.006
16.8960,0.4820,0.0835,-0.3518,0.603
16.8990,0.6958,-0.6450,0.3150,1.000
16.9010,0.6866,-0.6431,0.3149,0.992
16.9020,-0.0776,0.6523,-0.4956,0.823
16.9030,0.3782,0.3121,0.5374,0.728
16.9040,1.0837,0.0447,0.1999,1.103
16.9060,-0.1037,-0.3308,0.2944,0.455
16.9110,-0.2050,0.2967,0.3339,0.491
16.9250,0.0837,0.8613,0.0980,0.871
16.9290,0.5000,0.7835,0.8463,1.257
16.9390,0.7068,0.1305,0.3783,0.812
17.0000,-0.1477,-0.5535,-0.1292,0.587
17.0000,-0.5933,-0.1459,-0.6978,0.928
17.0100,-0.4733,0.2818,-0.4440,0.707
17.0100,0.1719,0.0762,1.1937,1.208
17.0110,-0.3132,-0.9522,-0.0956,1.007
17.0110,-1.4464,-1.5090,-1.5345,2.593
17.0120,-0.9714,-0.7279,-0.3220,1.256
17.0570,-0.3196,0.1692,0.0214,0.362
17.0570,0.9090,0.4430,-0.1487,1.022
17.0580,-0.3560,-0.8858,-0.5354,1.095
17.0580,-0.8220,-1.4103,-0.5917,1.736
17.0610,-0.2395,-0.1957,-0.5320,0.615
17.0780,0.6219,1.2242,-0.5368,1.474
17.0830,0.9852,1.2878,3.3477,3.720
17.0900,0.1288,-0.5961,-2.0117,2.102
17.1430,-0.4894,-1.1685,0.3478,1.314
17.1470,-0.4450,-0.0052,-0.1143,0.460
17.1510,0.4295,0.9576,0.1143,1.056
17.1540,0.3939,0.4499,0.5657,0.823
17.1560,-0.1438,-0.7570,-0.4519,0.893
17.1570,-0.3659,-0.9000,-0.3118,1.020
17.1600,-0.5255,-0.2774,-0.4112,0.723
17.1710,-0.4286,0.5342,-0.0533,0.687
17.1970,0.1077,-0.0111,-0.4172,0.431
17.2000,0.1336,-0.8778,1.8848,2.084
17.2020,-1.0333,-1.2871,-1.2887,2.094
17.2090,-1.6159,-1.0732,-2.3469,3.045
17.2690,-0.2463,1.2568,0.3048,1.316
17.2720,0.4831,0.4509,1.1848,1.357
17.2720,0.6226,-0.5584,-1.2417,1.497
17.2730,-0.6734,-0.9991,0.5049,1.306
17.2740,-0.8221,-1.1407,-1.1626,1.825
17.2750,-0.3115,0.8149,0.2286,0.902
17.2900,1.2594,1.2049,-0.0933,1.745
17.2920,0.7720,0.2488,2.4529,2.584
17.3540,0.2723,0.1472,-1.3815,1.416
17.3580,-0.3468,0.0517,-0.5040,0.614
17.3600,0.3732,1.2819,-0.0300,1.335
17.3630,0.5185,0.5417,0.5135,0.909
17.3650,0.0576,-0.4661,-0.3772,0.602
17.3670,-0.7265,-0.7570,-0.9950,1.446
17.3700,-1.0897,-0.7314,-0.9638,1.628
17.3720,-0.5064,0.8573,0.2513,1.027
17.3830,0.1424,0.3451,0.0874,0.383
17.4020,0.3142,-0.6394,0.0479,0.714
17.4040,-0.2586,-0.9859,-0.2047,1.040
17.4090,0.0095,-0.4578,-0.5925,0.749
17.4700,0.0253,1.4462,0.9051,1.706
17.4700,1.1065,1.3463,0.3760,1.783
17.4710,0.7321,0.0252,0.9255,1.180
17.4710,0.1437,-0.4602,-0.6500,0.809
17.4710,0.3842,0.7708,1.4077,1.650
17.4720,0.4487,1.2453,0.0023,1.324
17.4900,0.1236,1.6231,-0.0409,1.628
17.4920,0.2158,0.3129,-0.9603,1.033
17.5530,0.1173,-0.7274,-0.0672,0.740
17.5570,-0.2316,0.8853,-1.8844,2.095
17.5600,0.4806,1.1437,0.1891,1.255
17.5650,-0.3294,0.7732,-0.3531,0.912
17.5710,0.1041,-0.1291,-0.1960,0.257
17.5730,-0.2261,-0.8314,-0.7920,1.170
17.5730,-0.2297,0.3629,-0.2927,0.520
17.5740,0.3602,1.2336,0.0665,1.287
17.5830,0.6669,-0.2341,-0.3763,0.801
17.5890,0.7876,-0.3599,0.0381,0.867
17.6070,-0.2642,-0.9950,-0.1822,1.046
17.6080,-0.0339,0.2341,-0.0015,0.237
17.6850,0.5181,1.1621,-0.5162,1.373
17.6860,0.8671,0.6900,1.1215,1.577
17.6870,0.7696,0.4261,0.1125,0.887
17.6870,0.5639,-0.7847,-1.0594,1.434
17.6880,-0.2233,-0.0017,1.9358,1.949
17.6890,0.0895,1.7754,-3.4368,3.869
17.6900,-0.2121,1.1154,0.5977,1.283
17.6920,0.3416,0.2736,0.0331,0.439
17.7120,-0.2393,-1.0604,-0.8488,1.379
17.7140,-0.4892,-0.3987,0.3736,0.733
17.7810,-0.0992,0.7948,-0.6104,1.007
17.7840,0.3304,0.2819,0.6837,0.810
17.7850,-0.2139,-1.0265,-1.1955,1.590
17.7860,-0.5673,-1.0022,-0.0895,1.155
17.7900,-0.6226,0.2869,-0.8198,1.069
17.7920,-0.4698,0.5575,0.0230,0.729
17.7930,-0.4651,0.5581,0.0230,0.727
17.7950,0.2028,-0.9901,-0.1159,1.017
17.8130,-0.0277,-0.8625,-0.0967,0.868
17.8160,-0.0514,0.1414,-0.6774,0.694
17.8200,0.1683,0.9265,0.2813,0.983
17.8290,0.7299,1.2089,0.4633,1.486
17.8830,0.2934,-0.7723,-1.1143,1.387
17.8860,-0.7582,-1.1122,-0.5386,1.450
17.8890,-0.2243,-0.7229,-1.6316,1.799
17.8920,0.4427,0.1723,2.9329,2.971
17.8940,0.1196,0.3914,-3.0324,3.060
17.9000,-0.6287,-1.3454,-1.1170,1.858
17.9010,-0.9289,-1.5406,-1.0993,2.108
17.9160,-0.9308,-0.9128,-1.4265,1.933
17.9200,-0.2526,-0.3987,1.6580,1.724
17.9280,-0.1455,-0.4056,-0.4577,0.629
17.9760,-0.9872,-1.4313,-0.8794,1.948
17.9770,-1.1777,-1.7160,-1.6446,2.653
17.9780,-0.6555,-0.3539,-1.5276,1.700
17.9900,-0.0560,0.1167,1.5742,1.579
17.9910,0.1554,-0.1953,-0.0956,0.267
17.9910,-0.1538,-0.6172,-0.9394,1.135
17.9990,-0.5430,-1.0414,-0.8985,1.479
18.0080,-0.1839,0.3377,-0.1034,0.398
18.0640,0.9889,1.7171,-0.4634,2.035
18.0700,0.8100,0.4552,1.6219,1.869
18.0730,-0.0034,-0.1907,-0.6059,0.635
18.0740,-0.8050,-0.9705,-1.4571,1.927
18.0760,-0.8668,-0.8284,-0.5604,1.323
18.0780,0.4098,1.2276,1.0152,1.645
18.0810,1.3275,0.2578,0.8644,1.605
18.0920,-0.1587,-0.2006,0.7709,0.812
18.1170,-0.8372,-0.8832,-1.8053,2.177
18.1210,-1.1818,-0.9292,-1.2102,1.930
18.1220,-0.3613,0.8253,0.6443,1.108
18.1280,0.9457,-0.2420,1.4764,1.770
18.2030,0.3029,-0.5147,-0.6759,0.902
18.2040,-0.3032,-0.5875,-1.8683,1.982
18.2040,-0.4368,0.3198,-0.0342,0.542
18.2040,0.2028,0.9971,1.0397,1.455
18.2050,0.9629,0.4334,-0.9163,1.398
18.2050,0.1863,-0.4248,0.1526,0.488
18.2060,-0.4586,-0.7978,-0.5681,1.081
18.2100,-0.0988,0.8978,-0.3406,0.965
18.2290,0.2122,1.5079,-0.1671,1.532
18.2960,0.4841,0.9392,1.2251,1.618
18.2990,0.4509,-0.3809,-0.7479,0.953
18.3000,0.0042,-0.2519,1.1542,1.181
18.3010,-0.0207,0.9375,-1.6543,1.902
18.3020,0.1531,1.3127,-0.0909,1.325
18.3030,0.4118,1.2268,0.3471,1.340
18.3040,0.6933,-0.1337,-0.6778,0.979
18.3060,0.6830,-0.1501,-0.6780,0.974
18.3090,-0.7889,0.1854,-1.5148,1.718
18.3690,-0.5921,0.7632,0.0535,0.967
18.3710,0.4914,0.5687,0.5816,0.950
18.3730,1.3226,-0.5236,0.4284,1.486
18.3730,-0.1096,-0.5529,-0.8226,0.997
18.3740,-0.1222,0.6583,-0.5342,0.857
18.3750,0.5419,1.4271,0.6270,1.650
18.3800,0.3821,1.0800,0.6426,1.314
18.3880,0.3355,-0.2525,-0.8693,0.965
18.4080,-0.3433,-0.6187,-0.0648,0.711
18.4110,-0.2347,0.4948,0.2320,0.595
18.4810,0.3958,1.3874,0.1351,1.449
18.4820,0.8965,0.8582,0.5662,1.364
18.4820,-0.1920,-0.8573,0.1904,0.899
18.4820,-0.7604,-0.9498,-1.4029,1.857
18.4830,-0.3058,0.0423,0.5807,0.658
18.4830,-0.1053,0.4313,0.1725,0.476
18.4840,0.2550,-0.3186,-0.8641,0.956
18.4890,0.2432,-0.4747,-0.6319,0.827
18.5070,-0.1616,-1.0679,-0.6092,1.240
18.5100,0.2261,0.0102,0.5376,0.583
18.5800,0.4253,1.1730,-0.1197,1.253
18.5830,0.9543,0.8558,0.7303,1.475
18.5840,0.7903,-0.2441,-0.0921,0.832
18.5860,0.3887,-0.3784,-1.6892,1.774
18.5900,0.6764,0.6177,2.9052,3.046
18.5920,0.4507,1.5568,-1.5361,2.233
18.5930,0.5264,0.0390,1.1921,1.304
18.5940,0.1058,-0.5231,-1.1733,1.289
18.6050,0.2577,-0.6577,-0.1881,0.731
18.6080,-0.1576,-0.1456,0.4631,0.510
18.6630,0.6544,1.0643,0.4451,1.326
18.6700,1.2256,-0.2469,0.4176,1.318
18.6720,0.2235,-0.9007,0.3817,1.003
18.6720,-0.5434,-1.0207,-0.6527,1.328
18.6740,-0.5912,0.0422,-1.1162,1.264
18.6740,-0.1249,-0.0158,0.5226,0.538
18.6850,-0.6910,-0.6624,-0.9427,1.343
18.6890,-1.8396,-1.7229,-2.2584,3.384
18.7420,-1.0911,-1.5316,-1.1980,2.230
18.7420,0.0561,-0.1400,0.6307,0.649
18.7430,1.3099,0.5140,-0.4576,1.480
